code,name
245319,Мыслец
243607,Навашино
272212,НАГИБИНО (РЗД)
242401,Неклюдово
258624,Ненастье
240508,Нерудная
257602,Нефтекамск
257903,Нефтекамск (эксп.)
242908,Нечаевская
260107,Нижний-Новгород-Автозавод
260200,Нижний-Новгород-Московский
260408,Нижний-Новгород-Московский (перев.)
260003,Нижний-Новгород-Сортировочный
246326,Николай-Дар
263001,Новки I
262901,Новки II
248603,Новочебоксарск
272602,Новый
252505,Нолька
252806,Нужьялы
247206,Нуя
276711,Областная
246805,Оброчное
266724,Обход
274701,Озерница-Кировская
242113,Окатово
264926,Окская
272710,ОКТЯБРЬСКИЙ (РЗД)
250800,Ометьево
250711,Ометьево II
263054,Оп 253 км
272301,Опарино
268503,Оричи
260037,ОСТ. ПУНКТ 435 КМ
250016,ОСТ. ПУНКТ 787 КМ
272804,Панасюк
251305,Паратск
277108,Пастухово
271826,ПАХАРЬ
252219,Пемба
246203,Первомайск-Горьковский
244602,Перевозская
264907,Петряевка
262102,Петушки
245709,Пешелань
275206,Пещера
275901,Пибаньшур
267200,Пижма
245107,Пильна
272706,Пинюг
272903,Подосиновец
273408,Поздино
255503,Позимь
268607,Пологовка
273501,Полой
251606,Помары
248410,Пост  9 км
275916,Пост 1217 км
263213,Пост 262 км
269050,Пост 323 км
264930,Пост 325 км
261307,Починки
245817,Поя
261909,Правдинск
243563,ПРОСИНСКОЕ
273709,Просница
258709,Пудлинговый
254708,Пычас
257937,Рабак
246400,Разинская
247812,РАЗЪЕЗД 235 КМ
268912,РАЗЪЕЗД 281 КМ
253712,Разъезд 934 км
273802,Рехино
243648,Родяково
269421,Ройка
260130,Садовая (рзд)
256703,Сайгатка
256807,Сайгатка (перев.)
258802,Саранинский Завод
256205,Сарапул
256309,Сарапул (перев.)
254407,САРКУЗ
254426,Саркуз
263406,Сарыево
246006,Сатис
275403,Светлополянск
247507,Светотехника
249004,Свияжск
264502,Сейма
240300,Селиваново
265806,Семенов
263603,Сеньково
245003,Сергач
268700,Сережа
268804,Сечуга
271008,Слободское
244706,Смагино
259608,Солдатка
268611,Соловейко (рзд)
261364,Сормово (оп)
254106,Сосновка
274608,Стальная
272104,Староверческая
243737,Степурино
270804,Стрижи
240052,Стройдеталь
274400,Струговской
240601,Судогда
268908,Суроватиха
252100,Сурок
251907,Суслонгер
273200,Сусоловка
266005,Сухобезводное
276143,Сюрек
265628,Тарасиха
244903,Тарталей
255221,Терси
243807,Теша
265308,Толоконцево
267106,Тоншаево
242804,Торфопродукт
248209,Траки (рзд)
258234,Трун (обп)
241905,Тумская
252825,Турша
248904,Тюрлема
276406,Ува I
276514,Ува II (ОП)
276923,УГЛОВОЙ
246608,Ужовка
256604,Ужуиха
242607,Улыбышево
262403,Ундол
266601,Урень
248800,Урмары
254801,УРОМ
254835,Уром
266508,Уста
259100,Уфимка
274203,Фаленки
264413,Фролищи
440054,Харьков-Пассажирский
248302,Цивильск
269046,ЧАГЛОВО (РЗД)
258501,Чад
247102,Чамзинка
271440,ЧАЩИНСКИЙ (РЗД)
248504,Чебоксары
273605,Чепецкая
258610,Черная Речка
258107,Чернушка
263923,Чулково
277004,Чур
270109,Чухломинский
266710,ШАЛЕГА (РЗД)
245802,Шатки
274519,Шахровский
267002,Шахунья
251803,Шелангер
266300,Шеманиха
253601,Шемордан
267407,Шерстки
275009,Шлаковая
257015,Шолья
269065,Шониха
248730,Шоркистры
245304,Шумерля
258323,Щучье Озеро
240809,Эсино
250001,Юдино
268147,ЮМА (РЗД)
240207,Юромка
262600,Юрьевец
271609,Юрья
255306,Юски
254318,Ягул
253902,Ямное
257800,Янаул
274307,Яр
253008,Яранск
571706,Абаша
560307,Авчала
578705,Агара
571808,Агур-Кархана
575707,Аджамети
573701,Адзюбжа (рзд)
573504,Акармара
575904,Аргвета
563305,Ахалкалаки
578404,Ахалцихе
578103,Ахалцихе (эксп.)
578300,Ацкури
573203,Ачигвари (рзд)
571509,Батуми
577900,Батуми (паром на Румынию)
579905,"Батуми (паром, эксп. на Варну)"
579708,"Батуми (паром, эксп.)"
571405,Батуми (эксп.)
574206,Бзыбь
577609,Боржоми
574615,Броцеула
561102,Вазиани
561136,Вазиани (эксп.)
578508,Вале
578207,Вале (эксп.)
562904,Вели
562923,Вели (эксп.)
574304,Гагра
573109,Гали
574403,Гантиади
574704,Гантиади (эксп.)
562603,Гардабани
563606,Гардабани (эксп.)
562800,Гачиани
562821,Гачиани (эксп.)
575406,Гелати
578601,Гоми
579002,Гори
579036,Гори (эксп.)
579604,Гракали
574102,Гудаута
561901,Гурджаани
561704,Дедоплис-Цкаро
579801,Дедоплис-Цкаро (эксп.)
570506,Джумати
560504,Дзегви
576705,Дзирула
573805,Дранда
574009,Ешера
574121,Звандрипш
576004,Зестафони
572906,Зугдиди
572802,Ингири
560701,Кавтисхеви (рзд)
564401,Казрети
578809,Карели
560805,Каспи
561507,Качрети
571941,Квалони
573839,Келасури
571208,Кобулети
571602,Колобани
574507,Копитнари
560608,Ксани
560631,Ксани (эксп.)
575302,Кутаиси I
574808,Кутаиси II
574795,Кутаиси II (эксп.)
570402,Ланчхути
561009,Лило
564007,Лило (эксп.)
577134,Лихи
561600,Магаро
563038,Марабда
576907,Марелиси
564100,Марнеули
564098,Марнеули (эксп.)
576042,Мартотубани
571335,Махинджаури
577007,Молити
562209,Мукузани
574600,Мухиани
560400,Мцхета
570807,Натанеби
570309,Нигоити
563409,Ниноцминда
574032,Новый Афон
571000,Озургети
577505,Оп Ахалдаба
563201,Оп Ахалкалаки- Пассажирская
561403,Оп Бадиаури
564308,Оп Болниси
579201,Оп Гори-Грузовая
577691,Оп Двири
573006,Оп Джвари
561206,Оп Иори
562302,Оп Калаури
562001,Оп Карданахи
577685,Оп Лареби
572408,Оп Лия
561808,Оп Мелаани
570900,Оп Мериа
560909,Оп Метехи
578325,Оп Перса
575529,Оп Сацире
577261,Оп Сурами
574901,Оп Тернали
572520,Оп Хета
575500,Оп Хресили
572709,Оп Цацхви
562406,Оп Цинандали
575433,Орпири
573307,Очамчире
571104,Очхамури
563004,Поничала
561526,Пост  89 км
572107,Поти
572605,Поти (паром на Румынию)
576108,Поти (паром эксп. на Кавказ)
572003,"Поти (паром, эксп. на Варну)"
572304,"Поти (паром, эксп.)"
572200,Поти (эксп.)
575105,Риони
562707,Рустави
562745,Рустави (эксп.)
561307,Сагареджо
564609,Садахло
564204,Садахло (эксп.)
570205,Саджевахо
576201,Салиети
570008,Самтредиа
576502,Сачхере
575800,Свири
571903,Сенаки
571833,Сенаки (эксп.)
578902,Скра
570602,Супса
573909,Сухуми
573608,Тамыш
563502,Тапаравани
560006,Тбилиси-Сортировочная
560063,Тбилиси-Сортировочная (эксп.)
560203,Тбилиси-Товарная
560101,Тбилиси-Узловая
560097,Тбилиси-Узловая (эксп.)
562502,Телави
563907,Тетри-Цкаро
563926,Тетри-Цкаро (эксп.)
573400,Ткварчели
575603,Ткибули I
579500,Уплисцихе
579106,Уплисцихе (рзд) (эксп.)
570703,Уреки
576803,Харагоули
577204,Хашури
577100,Хашури (эксп.)
572501,Хоби
563708,Цалка
577026,Ципа
562105,Цнорис-Цхали
575001,Цхалтубо
579407,Цхинвали
563042,Цхра-Дзма (рзд)
571301,Чаква
571299,Чаква (эксп.)
572022,Чаладиди
576305,Чиатура
579303,Шиндиси
579337,Шиндиси (эксп.)
576606,Шорапани
564505,Шулавери
901020,90102
904565,90456
904575,90457
904620,90462
904688,90468
905017,90501
908024,90802
908034,90803
911111,91111
911319,91131
911713,91171
911925,91192
911931,91193
912311,91231
912818,91281
912913,91291
913013,91301
913028,91302
913032,91303
913210,91321
913225,91322
913232,91323
915911,91591
916115,91611
916124,91612
916153,91615
916717,91671
916721,91672
916740,91674
916914,91691
916929,91692
917000,91700
917419,91741
917438,91743
917724,91772
918708,91870
919700,91970
960404,96040
960711,96071
961411,96141
962306,96230
962700,96270
964424,96442
964621,96462
965003,96500
965605,96560
966311,96631
966538,96653
966913,96691
967136,96713
967329,96732
967418,96741
971703,97170
972401,97240
972736,97273
973211,97321
984907,98490
985914,98591
988128,98812
988170,98817
988221,98822
994129,99412
972064,Аван
918337,Аваха (рзд)
919005,Адникан (рзд)
966909,Акур (рзд)
917715,Аланап
911658,АЛДАН
916905,Алонка
918801,Амгунь
970302,Амур
982117,АМУРСКИЙ ЗАЛИВ
983603,Анисимовка
910424,Аносовская
976205,Арсеньев
982507,АРТЕМ-ПРИМОР 2
982403,Артем-Приморский I
982600,Артем-Приморский III
960601,Архара
963309,Аур
911215,Аям (рзд)
963116,Бабстово
918534,Баджал (рзд)
987587,Бамбурово
988236,Баневурово
988402,Барановский
910335,Беленькая
911408,Беркакит
910833,Бестужево (рзд)
972204,Бикин
962503,Бира
962005,Биракан
962804,Биробиджан I
963008,Биробиджан II
962908,Бирофельд
973813,Блокпост 1634 км
987905,Блюхер
986902,Блюхер (эксп.)
960809,Богучан
972134,БОЙЦОВО
919109,Болен
964809,Болонь
983105,Большой Камень
982901,Большой Камень(эксп.)
987411,Бп 207 км
918206,Брусит (рзд)
962429,Будукан
917014,Буреинск
972416,Бурлит-Волочаевский
975908,Буянки
964015,ВАНДАН
967600,Ванино
967704,Ванино (перев.)
967808,Ванино (эксп.)
976402,Варфоломеевка
975715,Вассиановка
971409,Верино
913206,Верхнезейск
982032,ВЕСЕННЯЯ
968001,Виневитино
980003,Владивосток
980107,Владивосток (перев.)
980200,Владивосток (эксп.)
983904,Водопадное
988700,Воздвиженский
963506,Волочаевка I
963807,Волочаевка II
981805,Вторая Речка
966504,Высокогорная
971907,Вяземская
980605,Гайдамак
980408,Гайдамак (перев.)
980501,Гайдамак (эксп.)
965802,Гайтер (рзд)
987500,Гвоздево
916416,ГВОЗДЕВСКИЙ (РЗД)
972026,ГЕДИКЕ
918500,Герби
910918,Гилюй (рзд)
988804,Голенки
919401,Горин
989205,Гродеково
989402,Гродеково (эксп. ЗЧ)
989309,Гродеково (эксп. КЖД)
989101,Гродеково II
973419,Грушевое
972702,Губерово
966203,Гурское
964227,Дальневосточный (рзд)
972806,Дальнереченск I
973724,Дальнереченск II
966523,ДАТТА
963525,Дежневка
968302,Десна
912824,Десс (рзд)
918604,Джамку
963826,ДЖАРМЕН
964034,Джелюмкен
966612,ДЖИГДАСИ
968707,Дземги
968800,Дземги (перев.)
968603,Дземги (эксп.)
912307,Дипкун
971729,Дормидонтовка
915907,Дрогошевск
974229,Дроздов
977000,Дубининский
915700,Дугда
983406,Дунай
918322,Дуссе-Алинь (рзд)
904743,ДЮГАБУЛЬ
910316,Заболотное (рзд)
972308,Звеньевой
917902,Зимовье
911304,Золотинка
961604,Известковая
962202,Известковый Завод
962823,ИКУРА
975433,Ильинка
913009,Им. Генерала Милько(рзд)
963402,Ин
976718,Ипполитовка
916401,Иса
973828,КАБАРГА
961110,КАЗАЧИЙ
972045,КАМЕНУШКА
975306,Камень-Рыболов
965906,Картель
988005,Кедровый
966608,Кенада
966400,Кенай
961445,Кимкан
986705,Кипарисово
962715,Кирга (пп)
974500,Кнорринг
960103,Комсомольск-на-Амуре
960300,Комсомольск-на-Амуре (перев.)
960423,Комсомольск-на-Амуре-II (рзд)
960007,Комсомольск-Сортировочный
971201,Корфовская
966434,КОСГРАМБО (РЗД)
972011,КОТИКОВО
966701,Кото (рзд)
985401,Крабовая
985505,Крабовая (эксп.)
971818,Красицкий
987426,Краскино
971108,Красная Речка
971305,Кругликово
905002,Кувыкта
984409,Кузнецово
966453,КУЗНЕЦОВСКИЙ
918106,Кульдур
966100,Кун (рзд)
961106,Кундур-Хабаровский
961426,ЛАГАР-АУЛ
973300,Лазо
967403,Ландыши
909304,Ларба
972632,Ласточка
984004,Лейтенант Гордеев
963205,Ленинск
973847,Лесозаводск I
919715,Лиан (рзд)
976525,Лимонник
988908,Липовцы
964301,Литовко
984305,Лозовый
962325,Лондоко
909003,Лопча
909501,Лумбир (рзд)
972505,Лучегорск
975109,Лучки
919503,Мавринский (рзд)
965234,Малмыж
911709,Маревая
987407,Махалино
986404,Махалино (эксп.)
964918,Менгон
918411,Могды (рзд)
911107,Могот
967314,Монгохто
919128,Мони (рзд)
917616,Мошка
917320,Мугуле (рзд)
917349,Мукунга (рзд)
910602,Муртыгит
974604,Мучная
965501,Мылки
985609,Мыс Астафьева
985806,Мыс Астафьева (перев.)
985702,Мыс Астафьева (эксп.)
980802,Мыс-Чуркин
980709,Мыс-Чуркин (перев.)
980906,Мыс-Чуркин (эксп.)
911200,Нагорная-Якутская
986508,Надеждинская
918318,Нальды (рзд)
984502,Находка
984606,Находка (перев.)
984700,Находка (эксп.)
984803,Находка (эксп.-уголь)
986207,НАХОДКА.
985906,Находка-Восточная
986001,Находка-Восточная (перев.)
986103,Находка-Восточная (эксп.)
966468,нерюнгри
911605,Нерюнгри-Грузовая
911802,Нерюнгри-Грузовая (стр)
911501,Нерюнгри-Пассажирская
912103,Нерюнгри-Пассажирская (стр)
966449,ни
970105,Николаевка
975503,Новокачалинск
983514,Новонежино
976600,Новочугуевка
976900,Новошахтинская
917103,Новый Ургал
961407,Облучье
911323,Оборчо (рзд)
914504,Огорон
976807,Озерная Падь
982009,Океанская
908000,Олекма
963421,ОЛЬГОХТА
974816,ОРЕХОВО-ПРИМОРСКОЕ
918426,Орокот (рзд)
966429,ОУНЭ
983800,Партизанск
963830,ПАРТИЗАНСКИЕ СОПКИ
981307,Первая Речка
981203,Первая Речка (эксп.)
981504,Первая Речка-дизельное топливо
981608,Первая Речка-слив светлый
981400,Первая Речка-слив темный
918021,Перевальный
983001,Петровка
965709,Пивань
965215,Подали
970800,Покровка-Пристань
970904,Покровка-Пристань (перев.)
971004,Покровка-Пристань (эксп.)
966033,ПОНИ (РЗД)
983815,Пост 132 км
970213,ПОСТ-ПОКРОВСКИЙ
918905,Постышево
987708,Посьет
987604,Посьет (перев.)
987801,Посьет (эксп.)
989008,Пржевальская
970209,Приамурская
988109,Приморская
973512,Прохаско
910417,Пурикан
986809,Раздольное
965304,Разъезд 303 км
960813,РАЧИ
975804,Ретиховка
972100,Розенгартовка
973705,Ружино
985308,Рыбники
985100,Рыбники (эксп.)
987568,Рязановка
964405,Санболи
974106,Свиягино
981928,Седанка
918619,Сектали (рзд)
966006,Селихин
964528,Сельгон
962626,Семисточный
984112,Сергеевка
910208,Сети (рзд)
974801,Сибирцево
960419,Силинка (рзд)
910320,Силип (рзд)
982808,Смоляниново
968406,Советская Гавань-Город
968500,Советская Гавань-Город (эксп.)
968105,Советская Гавань-Сорт. (эксп.)
968209,Советская Гавань-Сортировочная
982121,СОВХОЗНАЯ
917620,Согда
918341,Солони
918303,СОЛОНИ
918816,Сонах (рзд)
974303,Спасск-Дальний
974407,Старый Ключ
983209,Стрелковая
918407,Сулук
974002,Сунгач
987303,Сухановка
987207,Сухановка (эксп.)
976309,Сысоевка
986601,Тавричанка
918036,Таланджа
918002,ТАЛАНДЖА
918515,Талиджак (рзд)
961002,Тарманчукан
904718,Тас-Юрях (рзд)
960705,Татакан
965018,Тейсин
962109,Теплое Озеро
983637,Тигровый (рзд)
985219,Тихоокеанская
976008,Тихоречное
967526,Токи
966805,Тулучи
967009,Тумнин
915502,Тунгала
963510,Тунгусский (бп)
975522,Турий Рог
917334,Турук (рзд)
912805,Тутаул
910000,Тында
917705,Тырма
982206,Угловая
982102,Угольная
966307,Уктур
911906,Унаха
963101,Унгун
917353,Ургал I
960902,Урил
918525,Уркальту (рзд)
988306,Уссурийск
988607,Уссурийск II
967206,Усть-Орочи
917511,Ушман
916100,Февральск
973601,Филаретовка
964028,Форель
983711,ФРИДМАН
970001,ХАБАРОВСК 2
970406,Хабаровск I
970508,Хабаровск I (перев.)
970603,Хабаровск I (эксп.)
970431,Хабаровск-Пристань
971517,Хака
974712,Халкидон
919804,Хальгасо
904601,Хани
919306,Харпичан
987002,Хасан
987106,Хасан (эксп.)
964602,Хевчен (рзд)
971502,Хор
904813,Хорогочи
975202,Хорольск
965624,Хурба
919607,Хурмули
967121,Хуту (рзд)
917207,Чегдомын
917315,Чемчуко (рзд)
976101,Чернышевка
908706,Чильчи
971216,ЧИРКИ
910802,Шахтаум
982704,Шкотово
973902,Шмаковка
910706,Штурм (рзд)
918712,Эанга (рзд)
918820,Эбгунь (рзд)
972721,Эбергард
919202,Эворон
965107,Эльбан
917404,Эльга
909018,ЭЛЬГАКАН (РЗД)
966010,ЭЛЬДИГАН (РЗД)
916702,Этыркэн
917809,Эхилкан
983213,Южнореченск
904705,Юктали
917423,Ягдынья
961303,Ядрин
911126,Якутский (рзд)
975005,Ярославка-Приморская
918017,Яурин
485642,48564
490320,49032
491056,49105
491130,49113
492627,49262
496986,Авдаково
482803,Авдеевка
487309,Амвросиевка
502104,Антрацит
496505,Артемовск I
494603,Артемовск II
484866,Асланово
500607,Байрак
492400,Бантышево
492608,Барвенково
506603,Баронская
509207,Белокуракино
503304,Бесчинская
501008,Бирюково (рзд)
493704,Близнецы
500109,Боржиковка
505649,Борисовка
505704,Борисовка
505422,Бразоль
508401,Братки (рзд)
502405,Брауновка
500406,Булавин
504400,Бункерная
501309,Вальяновский
486306,Велико-Анадоль
494904,Величко
497813,Венгеровка
507339,Вергунка (рзд)
486202,Волноваха
488800,Волынцево
503605,Воскресенская
505827,Врубовка (рзд)
492701,Гавриловка
501012,Галута
501101,Галута (эксп.)
505303,Глафировка
495517,Голубовка
483007,Горловка
508914,Граковка
508900,Граковка (оп)(эксп.)
482108,Гродовка
492504,Гусаровка
501402,Дарьевка
500202,Дебальцево
500005,Дебальцево-Сортировочное
496204,Деконская
481707,Демурино
500306,Депрерадовка
493102,Доброполье
500908,Должанская
500912,Должанская-Новая
494105,Доломит
480615,Доля
480403,Донецк
484103,Донецк II
489906,Донецк-Лиски
480307,Донецк-Северный
503709,Дроново
491408,Дружковка
493600,Дубово
486503,Еленовка
488706,Енакиево
482606,Желанная
486804,Зачатьевская
496806,Зимогорье
493507,Золотые Пруды
504909,Изварино
504805,Изварино (эксп.)
508806,Изотово
487807,Иловайск
498905,Кабанье
484207,Кальмиус
485708,Кальчик
497847,Камышеваха
497809,Камышеваха
484404,Караванная
487605,Каракуба
485905,Карань
502000,Карахаш
487506,Карбидный
501601,Картушино
487210,Квашино
487205,Квашино (эксп.)
506302,Кипучая
502903,Комендантская
506209,Коммунарск
491304,Кондратьевка
507358,Кондрашевская
507606,Кондрашевская-Новая
505600,Конопляновка
491200,Константиновка
491802,Краматорск
500804,Красная Могила
500700,Красная Могила(эксп.)
482004,Красноармейск
480808,Красногоровка
505009,Краснодон
507803,Красноозеровка
490000,Красный Лиман
502602,Красный Луч
498801,Кременное
491003,Кривой Торец
488104,Криничная
496308,Кудрявка
504203,Кумшацкий
481209,Кураховка
494500,Курдюмовка
487402,Кутейниково
509005,Лантратовка
483806,Ларино
493403,Легендарная
501703,Лескино
483401,Ливенка
498500,Лисичанск
501807,Лобовские Копи
495305,Ломоватка
498002,Лоскутовка
507108,Луганск
507004,Луганск-Грузовой
509902,Луганск-Лиски
507305,Луганск-Северный
493304,Лунная
507201,Лутовиновский Поселок
505403,Лутугино
491107,Магдалиновка
494406,Майорская
483505,Макеевка
480206,Макеевка-Пассажирская
494618,Малоильшевская
480600,Мандрыкино
506509,Мануиловка
484705,Мариуполь
484601,Мариуполь-Порт
485303,Мариуполь-Порт (перев.)
484902,Мариуполь-Порт (эксп.)
485604,Мариуполь-Сортировочный
502509,Марусино
495606,Марьевка
490509,Машчермет
481800,Межевая
506800,Меловая
483609,Менчугово
493009,Мерцалово
488208,Монахово
483204,Моспино
503501,Мочалинский
484009,Мушкетово
498604,Насветевич
489003,Немчино (рзд)
488602,Нижнекрынка
493901,Никитовка
504608,Никишино
482201,Новогродовка
498303,Новодружевская
498407,Новозолотаревка
499407,Новозолотаревка (эксп.)
508308,Новосветловский
507907,Новый Айдар
483702,Новый Свет
504307,Новый Юнком
497705,Нырково
506406,Овраги
507704,Огородный
507502,Ольховая
507409,Ольховая (эксп.)
486729,Оп 357 км
486772,Оп 375 км
506618,Оп Баронская
508435,Оп Братки
505329,Оп Глафировка
501614,Оп Картушино
502227,Оп Колпаково
494849,Оп Кохана
483416,Оп Ливенка
507663,Оп Моторный
505136,Оп Пристенок
483327,Оп Рясное
495428,Оп Теплогорск
489200,Орлова Слобода
496971,Орловская
509258,ОСТРОГЛЯД
480901,Острый
482708,Очеретино
488405,Пантелеймоновка
503906,Пелагеевский
495502,Первомайск
498201,Переездная
502807,Петровеньки
482409,Пласты
496007,Попасная
500931,Пост 1055 км
505032,Пост 152 км
505028,Пост 154 км
489501,Постниково
490301,Придонецкая
481603,Просяная
496045,Пут.пост  4 км
488301,Путепровод
504108,Рассыпная
504504,Редкодуб
501506,Ровеньки
506001,Родаково
492909,Родинская
486700,Розовка
482305,Россия
496100,Роты
481001,Роя
498708,Рубежное
480507,Рутченково
483308,Рясное
484809,Сартана
505901,Сборная
499005,Сватово
497601,Светланово
494209,Светлодарское
490208,Святогорск
495004,Северск
481302,Селидовка
505102,Семейкино
508505,Семейкино-Новое
496900,Сентяновка
489408,Сердитая
485801,Сионитный
497404,Сифонная
489107,Скосырская
490814,Скотоватая
506105,Славяносербск
492006,Славянск
492109,Славянск-Ветка
490405,Славянский Курорт
509103,Солидарный
494800,Соль
489304,Сорочье (рзд)
503408,Софьино-Бродская
508007,Старобельск
495409,Стаханов
496401,Ступки
506904,Техникум (рзд)
503802,Торез
508702,Тормозной
494001,Трудовая
500503,Углегорск
481904,Удачная
503003,Фащевка
490903,Фенольная
498017,ФИАЛКА
490053,Форпостная
488000,Ханженково
487900,Харцызск
486908,Хлебодаровка
482042,Центральная
481105,Цукуриха
491605,Часов Яр
503107,Чернухино
483903,Чумаково
481406,Чунишино
494707,Шевченко
492307,Шидловская
497508,Шипилово
491906,Шпичкино
502301,Штеровка
488509,Щебенка
501900,Щетово
493206,Экономическая
490602,Электрическая
486400,Южнодонбасская
495108,Ямполь
486005,Янисоль
502208,Яновский (рзд)
502424,Яновский (рзд)
480009,Ясиноватая
480102,Ясиноватая II
480032,Ясиноватая-Пассажирская
914001,Алдан
913507,Денисовский рзд
913901,Косаревский рзд
914105,Куранах
912006,Нерюнгри-Грузовая
913831,Огоньер рзд
913865,Оп Большой Нимныр
913916,Оп Селигдар
913850,Таежная
913808,Тенистый рзд
914209,Томмот
913812,Хатыми рзд
913704,Чульбасс рзд
913600,Чульман рзд
940010,94001
941418,94141
944736,94473
946727,94672
947630,94763
949528,94952
950525,95052
951142,95114
951176,95117
952130,95213
952179,95217
952412,95241
953222,95322
954117,95411
943610,Ага
943362,Адриановка
943305,АДРИАНОВКА
949119,АЛЕУР
951104,Амазар
956502,Амурская
942302,Антипиха
945616,Арабатук
945724,Арамогойтуй
954009,Арга
949015,Ареда
950718,Артеушка
942506,Атамановка
951231,АЯЧИ
940701,Бада
940307,Баляга
951602,Бамовская
944401,Безречная
950008,Белогорск
950101,Белогорск II
954403,Березовский-Восточный
953114,Берея
946731,Билютуй
954704,Благовещенск
954901,Благовещенск (эксп.)
954808,Благовещенск(перев. )
951354,БОЛЬШАЯ ОМУТНАЯ
952107,Большой Невер
944702,Борзя
953421,Бузули
949301,Букачача
943714,БУЛАК
956305,Бурея
943343,Бурятская
949138,Бушулей
944204,Бырка
955209,Возжаевка
955834,Воскресеновка
941704,Голубичная
941507,Гонгота
952408,Гонжа
952304,Гудачи
941009,Гыршелун
952605,Дактуй
942904,Дарасун
946604,Даурия
955656,Демьяновка
953237,ДЖАТВА
957045,Домикан
941901,Домна
946002,Досатуй
955822,Дубовое
955406,Екатеринославка
951208,Ерофей Павлович
951157,Жанна
940805,Жипхеген
949509,Жирекен
946801,Забайкальск
946905,Забайкальск (эксп.ДСВН)
947109,Забайкальск (эксп.ЗЧ)
947005,Забайкальск (эксп.КЖД)
955603,Завитая
949602,Зилово
947656,Зубарево
949621,ЗУДЫРА
944628,ЗУН-ТОРЕЙ
941808,Ингода
950116,ИТИКУТ
942105,Кадала
947804,Казаново
943108,Карымская
950741,Кислый Ключ
952126,КОВАЛИ
948671,Кокуй
951123,КОЛОКОЛЬНЫЙ
955336,Короли
952516,КРАСНАЯ ПАДЬ
946208,Краснокаменск
942603,Кручина
950606,Ксеньевская
948474,Куэнга
953307,Ледяная
941600,Лесная
952501,Магдагачи
951405,Мадалан
942800,Маккавеево
945809,Маргуцек
944312,Мирная
953701,Михайло-Чесноковская
953805,Михайло-Чесноковская (перев.)
941300,Могзон
943409,Могойтуй
950807,Могоча
954600,Моховая Падь
953102,Мухинская
950421,НАНАГРЫ
948309,Нерчинск
950027,НИЗИНА
942707,Новая
940504,Новопавловка
943907,Оловянная
951763,ОСТ. ПУНКТ 29 КМ
949142,ОСТ. ПУНКТ 3 КМ
943184,ОСТ. ПУНКТ 6302 КМ
953716,ОСТ. ПУНКТ 7819 КМ
943521,Остречная
950722,ПЕНЬКОВАЯ
942425,Песчанка
940105,Петровский Завод
953129,ПЕТРУШИ
954121,ПЛАТФОРМА 7480 КМ
956358,ПЛАТФОРМА 8039 КМ
955302,Поздеевка
956004,Поярково
956108,Поярково (перев.)
946106,Приаргунск
954507,Призейская
948101,Приисковая
956625,Прогресс
951941,Разъезд  35 км
943701,Разъезд №  71
944721,РАЗЪЕЗД № 81
956907,Райчихинск
952018,Рейново
947541,Савинская
950506,Сбега
953627,Свободный
951316,СГИБЕЕВО
951373,СЕГАЧАМА
943339,Седловой
956803,Семилетка
951000,Семиозерный
954102,Серышево
953006,Сиваки
951706,Сковородино
947700,Солнцевая
944907,Соловьевск
945002,Соловьевск (эксп.)
941403,Сохондо
954308,Среднебелая
948703,Сретенск
943803,Степь
941225,ТАЙДУТ
952200,Талдан
950900,Таптугары
940400,Тарбагатай
943146,Тарская
951509,Тахтамыгда
955213,Тола (пп)
954206,Томичи
955425,Троебратка
953010,ТУ
955437,Тур
943023,Туринская
952709,Тыгда
948830,Укурей
950328,Ульякан
951416,УЛЯГИР
947503,Урульга
945902,Урулюнгуй
951301,Уруша
950402,Урюм
953504,Усть-Пера
952906,Ушумун
944511,Хадабулак
941206,Харагун
945404,Харанор
940909,Хилок
948050,Холбон
956709,Холодный Ключ
940608,Хохотуй
941102,Хушенга
952802,Чалганы
942001,Черновская
949104,Чернышевск-Забайкальский
940006,Чита I
944609,Шахтерская
944613,Шерловая
947908,Шилка-Товарная
953203,Шимановская
941437,Яблоновая
944100,Ясная
944007,Ясногорск-Забайкальский
831701,83170
832831,83283
833552,83355
833656,83365
835651,83565
836207,83620
836404,83640
836739,83673
836921,83692
837623,83762
841506,84150
842706,84270
843107,84310
845009,84500
845102,84510
853607,85360
862954,86295
863331,86333
865036,86503
865065,86506
870617,87061
864300,Абагур-Лесной
837303,Айнак
841807,АЛАМБАЙ
841826,Аламбай
865943,Алгаин
844307,Алейская
840005,Алтайская
875907,Анжерская
876539,Антибесский
846105,Арбузовка
870706,Арлюк
862644,Артышта I
862701,Артышта II
845230,Арык (рзд)
875108,Асино
865708,Ахпун
837500,Баган
872608,Байкаим
875409,Балагачево
833603,Барабинск
863100,Бардино
872006,Барзас
872063,Барзас
840109,Барнаул
840409,Барнаул (перев.)
873704,БАСАНДАЙКА
873757,Басандайка
841309,Батунная
842104,БАЮНОВО
842161,Баюново
841008,Безменово
862305,Белово
875803,Белый Яр
853109,Бердск
876401,Берикульская
841173,Бешенцево
843200,Бийск
842903,Бийск (эксп.)
871906,Бирюлинская
873808,Богашево
854402,Болотная
842509,Большая Речка
861105,Бормотово
840679,БОРОВИХА (ОБП)
862606,Бочаты
853749,Буготак
842636,Буланиха
837407,Бурла
835401,Валиханово
842814,Вершинино
846336,Власиха
860210,Водный (рзд)
876100,Водоканальная
853630,Восточная (обп)
